discreteSemanticEntropy,isAnswerCorrect,predictedAnswer,semanticClustering,trueCluster,usedPrompt
-0.0,True,Myocarditis.,"[['The most likely diagnosis is myocarditis.', 'Myocarditis.', 'Myocarditis.', 'Myocarditis.', 'The most likely diagnosis is myocarditis.', 'Myocarditis.', 'Myocarditis.', 'The most likely diagnosis is myocarditis.', 'The most likely diagnosis is myocarditis.', 'Myocarditis.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Cardiac MRI shows global increase of myocardial T2 signal intensity, global increase of ECV, regional LGE signal increase and a global hypokinesis. What is the most likely diagnosis?"
-0.0,True,Type II endoleak.,"[['Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Endoleak, specifically a type II endoleak.', 'Endoleak, likely Type II.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a contrast-enhanced CT of the abdomen on the arterial phase in a patient with an infrarenal abdominal aortic aneurysm that has been treated by EVAR. I see contrast agent in the aneurysmal sac, originating from a left-sided lumbar artery. What is the most likely diagnosis? "
-0.0,True,LI-RADS 5 (LR-5).,"[['LI-RADS 5.', 'LR-5.', 'LI-RADS 5.', 'LI-RADS 5.', 'LR-5.', 'LR-5 (definitely hepatocellular carcinoma).', 'LI-RADS 5.', 'LI-RADS 5 (LR-5).', 'LI-RADS 5 (LR-5).', 'LI-RADS 5 (LR-5).']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am reviewing a contrast-enhanced CT of the liver in a patient with cirrhosis. The scan shows a 2,5 cm sized lesion with arterial phase hyperenhancement, complete washout on the portal venous phase and an enhancing capulse. According to the LI-RADS classification system, what is the most likely classification for this lesion?"
-0.0,True,Bosniak category IV.,"[['Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Bosniak IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
On a contrast-enhanced CT scan of the abdomen, I observe a thickened irregular cystic mass with enhancing soft tissue components adjacent to but independent of the wall. According to the Bosniak classification, what category does this lesion most likely fall into?"
-0.0,True,Stage II.,"[['Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A CT scan of the chest in a patient with chronic cough reveals multiple nodules with a perilymphatic distribution and a ""galaxy sign"" in the upper lobes as well as enlarged bihilar lymph nodes. According to the Scadding classification, what stage of sarcoidosis is most likely?"
-0.0,True,BI-RADS 5.,"[['BI-RADS 5.', 'BI-RADS 5.', 'BI-RADS 5.', 'BI-RADS Category 5.', 'BI-RADS Category 5.', 'BI-RADS Category 5.', 'BI-RADS 5.', 'BI-RADS 5.', 'BI-RADS 5.', 'BI-RADS 5.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

A mammogram shows an irregular, spiculated, high-density mass with associated microcalcifications and new fine linear and branching calcifications in segmental distribution. According to the BI-RADS classification, what is the most appropriate category for this finding?"
-0.0,True,"A hepatic abscess on CT typically appears as a hypodense lesion with irregular or thickened walls, often showing peripheral rim enhancement after contrast administration. There may also be surrounding liver edema and possible gas formation within the abscess.","[['On CT, a hepatic abscess typically appears as a hypodense lesion with irregular or rim enhancement after contrast administration. It may show central low attenuation, septations, and sometimes gas formation.', 'A hepatic abscess on CT typically appears as a hypodense lesion with irregular margins, often with peripheral enhancement after contrast administration. It may contain gas, fluid levels, or septations.', 'A hepatic abscess on CT typically appears as a hypodense (low attenuation) lesion with possible peripheral rim enhancement after contrast administration. It may also show internal septations, gas pockets, and surrounding inflammatory changes.', 'A hepatic abscess on CT typically appears as a hypoattenuating lesion with irregular borders, possibly containing gas bubbles. It may enhance peripherally after contrast administration.', 'On CT, a hepatic abscess typically appears as a low-attenuation lesion with peripheral rim enhancement after contrast administration. It may have internal septations and can show gas within the cavity if there is a superimposed infection.', 'A hepatic abscess on CT typically appears as a hypoattenuating (low-density) lesion with irregular or rim enhancement after contrast administration. It may show internal septations and gas pockets. The surrounding liver parenchyma may also show signs of inflammation.', 'A hepatic abscess on CT typically appears as a hypodense lesion with irregular or thickened walls, often showing peripheral rim enhancement after contrast administration. It may also contain internal septations and fluid levels.', 'A hepatic abscess on CT typically appears as a hypoattenuating lesion with peripheral enhancement after contrast administration. It may show fluid levels, gas bubbles, and surrounding inflammatory changes.', 'A hepatic abscess on CT typically appears as a hypodense (low-attenuation) lesion with irregular or rim-enhancing borders. It may show internal septations, fluid levels, and gas if superinfected.', 'On CT, a hepatic abscess typically appears as a hypoattenuating lesion with irregular, thick walls that may enhance after contrast administration. It often contains internal septations, gas bubbles, or fluid levels.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What are the imaging characteristics of a hepatic abscess on CT?"
-0.0,True,"The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on an abdominal X-ray.","[['The ""coffee bean sign.""', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on abdominal X-ray.', 'The ""coffee bean sign.""', 'The ""coffee bean"" sign.', 'The ""coffee bean sign.""', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on an abdominal X-ray.', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on an abdominal X-ray.', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on an abdominal X-ray.', 'The ""coffee bean sign.""', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on an abdominal X-ray.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is a specific imaging sign of a sigmoid volvulus on abdominal X-ray?"
-0.0,True,Adrenal adenoma.,"[['Adrenal adenoma.', 'Adrenal adenoma.', 'Adrenal adenoma.', 'Adrenal adenoma.', 'Adrenal adenoma (likely benign).', 'Adrenal adenoma.', 'Adrenal adenoma.', 'Adrenal adenoma, due to presence of intracellular lipid (fat).', 'Adrenal adenoma.', 'Adrenal adenoma, due to intracellular lipid content causing chemical shift artifact and signal dropout on opposed-phase imaging.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I see an adrenal lesion in an MRI of the epigastric region. The lesion demonstrates a strong signal dropout on opposed-phase images. What is the most likely diagnosis? "
-0.0,True,Type II endoleak.,"[['Type II endoleak.', 'Type II endoleak.', 'The most likely diagnosis is a Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.', 'Type II endoleak.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a contrast-enhanced CT of the abdomen on the arterial phase in a patient with an infrarenal abdominal aortic aneurysm that has been treated by EVAR. I see contrast agent in the aneurysmal sac, originating from a left-sided lumbar artery. What is the most likely diagnosis? "
-0.0,True,BI-RADS 5: Highly suggestive of malignancy.,"[['BI-RADS 5 (highly suggestive of malignancy).', 'BI-RADS 5', 'BI-RADS 5.', 'BI-RADS 5: Highly suggestive of malignancy', 'BI-RADS 5: Highly suggestive of malignancy.', 'BI-RADS 5: Highly suggestive of malignancy.', 'BI-RADS 5: Highly suggestive of malignancy.', 'BI-RADS 5.', 'BI-RADS 5: Highly suggestive of malignancy.', 'BI-RADS 5.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

A mammogram shows an irregular, spiculated, high-density mass with associated microcalcifications and new fine linear and branching calcifications in segmental distribution. According to the BI-RADS classification, what is the most appropriate category for this finding?"
0.14118174150460758,True,"The most commonly affected bone in osteosarcomas is the femur, particularly the metaphyseal region near the knee.","[['The distal femur is the most commonly affected bone, particularly in the metaphyseal region.', 'The most commonly affected bone in osteosarcomas is the femur, specifically the metaphysis region.', 'The most commonly affected bone in osteosarcomas is the femur, specifically the metaphyseal region near the knee.', 'The most commonly affected bone in osteosarcomas is the femur, specifically the metaphysis region.', 'The most commonly affected bone in osteosarcomas is the femur, specifically the metaphyseal region.', 'The distal femur is the most commonly affected bone, specifically the metaphyseal region.', 'The most commonly affected bone in osteosarcomas is the femur, particularly the metaphysis region near the knee.', 'The distal femur is the most commonly affected bone region in osteosarcomas.', 'The distal femur is the most commonly affected bone and region in osteosarcomas.'], ['The distal femur is the most commonly affected region in osteosarcomas.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Which bone and what region of the bone is most commonly affected in osteosarcomas?"
0.14118174150460758,True,Epidural hematoma.,"[['Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.'], ['Subdural hematoma.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I�m looking at a non-contrast CT of the head of a patient after trauma. I see a large biconvex structure in the left frontotemporal region. What is the most likely diagnosis? "
0.14118174150460758,True,Budd-Chiari syndrome.,"[['Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome', 'The most likely diagnosis is Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'The most likely diagnosis is Budd-Chiari syndrome.'], ['Liver cirrhosis with probable Budd-Chiari syndrome variant (central liver perfusion defect).']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows an inhomogeneous mottled liver, delayed enhancement of the peripheral liver with accompanying central low density and early enhancement of the caudate lobe and central liver around the inferior vena cava. What is the most likely diagnosis?"
0.14118174150460758,False,Sarcoidosis.,"[['Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.'], ['Histoplasmosis.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows bilateral pulmonaly nodules in a perilymphatic distribution with upper-lobe predominance and enlarged lymph nodes with fine calcification seen at the periphery of the lymph node. What is the most likely diagnosis? "
0.14118174150460758,True,LR-5 (definitely hepatocellular carcinoma),"[['LR-5 (definitely hepatocellular carcinoma).', 'According to the LI-RADS classification system, the described lesion would be classified as LR-5 (definite hepatocellular carcinoma).', 'LI-RADS 5: Definitely hepatocellular carcinoma (HCC).', 'Based on the description, the lesion is most likely classified as LR-5, which indicates a definite hepatocellular carcinoma (HCC).', 'LR-5', 'LR-5, indicating hepatocellular carcinoma (HCC).', 'LR-5 (Definitely hepatocellular carcinoma).', 'Based on your description (arterial phase hyperenhancement, complete washout on the portal venous phase, and an enhancing capsule), the lesion would be classified as LR-5 according to the LI-RADS system, indicating a definitive hepatocellular carcinoma.', 'LR-5 (Definite Hepatocellular Carcinoma)'], ['LR-5. \n\n(This indicates that the lesion has a high probability of being hepatocellular carcinoma.)']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am reviewing a contrast-enhanced CT of the liver in a patient with cirrhosis. The scan shows a 2,5 cm sized lesion with arterial phase hyperenhancement, complete washout on the portal venous phase and an enhancing capulse. According to the LI-RADS classification system, what is the most likely classification for this lesion?"
0.14118174150460758,False,Primary Sclerosing Cholangitis (PSC).,"[['Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC)', 'Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).'], ['Primary Sclerosing Cholangitis (PSC) with associated secondary biliary cirrhosis.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A 24 year-old patient presents with right upper quadrant pain, fever and jaundice. MRI of the liver shows T1-hypointense, T2-hyperintense, segmental dilatation of the intrahepatic bile ducts, leading to a multicystic appearance. There are multiple concrements in the intrahepatic bile ducts. The patient has no history of bowel disease. What is the most likely diagnosis? "
0.21732201127364886,True,The most likely diagnosis is a Segond fracture.,"[['The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.', 'The most likely diagnosis is a Segond fracture.'], ['Lateral tibial plateau fracture.', 'Lateral tibial plateau fracture.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at an X-ray of the knee on a anteroposterior view of a patient after trauma. I see an elliptic bone fragment projected parallel to the lateral aspect of the tibial plateau. What is the most likely diagnosis? "
0.21732201127364886,True,This description is highly suggestive of prostate cancer.,"[['This description suggests a likely malignant prostate cancer lesion.', 'This appearance is suggestive of a prostate cancer lesion.', ""A prostate cancer (PCa) is likely, given the lesion's characteristics: hypointense on T2, hyperintense on DWI, and hypointense on ADC, with strong and early contrast enhancement."", 'This lesion is likely a prostate cancer.', 'A lesion with these characteristics on MRI is highly suggestive of prostate cancer, specifically a high-grade tumor.', 'A prostate cancer lesion, specifically an aggressive type given the DWI/ADC characteristics.', 'This description suggests a prostate cancer lesion.', 'This description is consistent with a prostate cancer lesion.'], ['Prostate cancer, likely Gleason score ≥ 7.', 'Based on the MRI characteristics you described (hypointense on T2, hyperintense on DWI, hypointense on ADC, and strong/early enhancement), the most likely diagnosis is prostate cancer, specifically a high-grade tumor such as Gleason 7 or higher.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a prostate MRI and see a lesion in the right posterolateral peripheral zone. The lesion is hypointense in T2, hyperintense in DWI, hypointense in ADC and has a strong and early signal enhancement after contrast administration. What kind of lesion could this be?"
0.21732201127364886,True,"The distal femur, specifically the metaphysis.","[['The distal femur (near-knee region) and proximal tibia are most common sites, but specifically: \n\nDistal metaphysis of the femur.', 'The distal metaphysis of the femur, tibia, or humerus bones are most commonly affected in osteosarcomas.', 'The distal femur, specifically the metaphysis region.', 'The distal metaphysis of the femur (thigh bone).', 'The distal femur, specifically the metaphysis region.', 'The distal femur, particularly the metaphysis region, is most commonly affected in osteosarcomas.', 'The distal femur, specifically the metaphysis region.', 'The femur, specifically its distal (lower) metaphysis.'], ['The distal femur (long bone of the thigh) is the most common site, particularly the metaphyseal region.', 'The femur, specifically the distal metaphysis.']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Which bone and what region of the bone is most commonly affected in osteosarcomas?"
0.21732201127364886,False,Subdural hematoma.,"[['Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.'], ['A large biconvex extradural hematoma (epidural hematoma) in the left frontotemporal region.', 'Epidural hematoma.']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I�m looking at a non-contrast CT of the head of a patient after trauma. I see a large biconvex structure in the left frontotemporal region. What is the most likely diagnosis? "
0.21732201127364886,False,Sarcoidosis.,"[['Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.'], ['Tuberculosis.', 'Tuberculosis.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows bilateral pulmonaly nodules in a perilymphatic distribution with upper-lobe predominance and enlarged lymph nodes with fine calcification seen at the periphery of the lymph node. What is the most likely diagnosis? "
0.21732201127364886,False,BI-RADS 4.,"[['BI-RADS 4 (Suspicious).', 'BI-RADS 4.', 'BI-RADS 4: Suspicious abnormality; likely but not definitely malignant.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.'], ['BI-RADS 5.', 'BI-RADS 5: Malignancy suspected (most likely).']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

A mammogram shows an irregular, spiculated, high-density mass with associated microcalcifications and new fine linear and branching calcifications in segmental distribution. According to the BI-RADS classification, what is the most appropriate category for this finding?"
0.2652949955741215,True,Stage II.,"[['Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage II.', 'Stage 2.'], ['Stage III.', 'Stage III.', 'Stage 3, according to the Scadding classification.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A CT scan of the chest in a patient with chronic cough reveals multiple nodules with a perilymphatic distribution and a ""galaxy sign"" in the upper lobes as well as enlarged bihilar lymph nodes. According to the Scadding classification, what stage of sarcoidosis is most likely?"
0.2652949955741215,True,Endoleak.,"[['Endoleak.', 'Endoleak.', 'Endoleak due to a left lumbar artery branch.', 'Endoleak due to persistent patency of the left lumbar artery.', 'Endoleak.', 'Type II endoleak.', 'Endoleak.'], ['Endoleak Type II.', 'Type II endoleak from a left-sided lumbar artery.', 'Endoleak type II.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a contrast-enhanced CT of the abdomen on the arterial phase in a patient with an infrarenal abdominal aortic aneurysm that has been treated by EVAR. I see contrast agent in the aneurysmal sac, originating from a left-sided lumbar artery. What is the most likely diagnosis? "
0.27752801040644504,True,Bilio-venous fistula.,"[['The most likely diagnosis is a biliovenous fistula.', 'The most likely diagnosis is biliary-portal venous fistula.', 'Biliovenous fistula.', 'Bilio-venous fistula.', 'The most likely diagnosis is a biliovenous fistula.', 'The most likely diagnosis is a biliovenous fistula.', 'Portal vein fistula.', 'Bilio-venous fistula.'], ['Portal vein thrombosis.'], ['Bilioportal fistula.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
After application of contrast agent into a percutaneous transhepatic biliary drainage, portal vein branches distal to the biliary entry of the drainage show contrast enhancement. What is the most likely diagnosis? "
0.27752801040644504,False,Scheuermann's disease.,"[[""Scheuermann's disease (adolescent kyphosis)."", ""Scheuermann's disease."", ""Scheuermann's disease."", ""Scheuermann's disease (juvenile kyphosis)."", 'Scheuermann disease (also known as juvenile kyphosis).', ""Scheuermann's disease (adolescent kyphosis)."", ""Osteochondritis dissecans (more specifically, Scheuermann's disease)."", ""Scheuermann's disease (juvenile kyphosis).""], [""Osteopetrosis or Renal Osteodystrophy, but more commonly: Scheuermann's disease""], ['Osteopetrosis or Renal Osteodystrophy are possible, but the most likely diagnosis is Sickle Cell Disease.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I see densily sclerotic endplates in a sagittal X-ray of the spine of a 14 year old patient. What is the most likely diagnosis?"
0.348225372857224,True,Myocarditis with fibrosis.,"[['Myocarditis.', 'Myocarditis.', 'Myocarditis', 'Myocarditis.', 'Myocarditis with associated myocardial injury and edema, along with some degree of fibrosis/scarring (as suggested by LGE).', 'Myocarditis.', 'Myocarditis with cardiac involvement.'], ['The most likely diagnosis is Myocarditis with concomitant myocardial infarction or myocardial necrosis.', 'Acute myocarditis with focal myocardial infarction or necrosis (suggested by regional LGE) and diffuse myocardial edema (suggested by global T2 increase).'], ['Myocarditis with focal scarring.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Cardiac MRI shows global increase of myocardial T2 signal intensity, global increase of ECV, regional LGE signal increase and a global hypokinesis. What is the most likely diagnosis?"
