discreteSemanticEntropy,isAnswerCorrect,predictedAnswer,semanticClustering,trueCluster,usedPrompt
-0.0,True,"The most likely diagnosis is a bilio-portal fistula—an abnormal connection between the bile ducts and portal vein branches that allows contrast agent injected into the biliary system to enter the portal venous system.

**Answer:** A bilio-portal fistula—an abnormal connection between bile ducts and portal vein branches","[['Bilioportal fistula (communication between bile ducts and portal vein branches)', 'Bilioportal fistula (abnormal connection between bile ducts and portal vein branches).', 'Biliary-portal venous fistula.', 'Biliovenous (biliary-portal vein) fistula', 'The most likely diagnosis is a biliary–portal vein fistula.', 'The most likely diagnosis is a biliovenous fistula—an abnormal connection between the biliary system and the portal vein branches. When contrast agent is injected into a percutaneous transhepatic biliary drainage (PTBD) catheter, it should normally fill the biliary ducts without entering the vascular system. Visualization of portal vein branches distal to the biliary entry point indicates that the contrast agent is passing from the biliary system into the portal venous system through a fistulous connection. This can occur due to iatrogenic injury during the PTBD procedure, leading to a communication between the biliary ducts and the portal vein branches.\n\n**Answer:** There is a biliovenous fistula—a bile duct to portal vein connection causing portal enhancement.', 'The most likely diagnosis is a cholangiovenous fistula.', 'A biliary-portal vein fistula.', 'The most likely diagnosis is a biliary–portal vein fistula.', 'The most likely diagnosis is a bilioportal fistula (a fistula between the biliary system and portal vein).']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
After application of contrast agent into a percutaneous transhepatic biliary drainage, portal vein branches distal to the biliary entry of the drainage show contrast enhancement. What is the most likely diagnosis? "
-0.0,True,Lipoma arborescens.,"[['Lipoma arborescens.', 'Lipoma arborescens.', 'Lipoma arborescens.', 'Lipoma arborescens.', 'Lipoma arborescens.', 'The most likely diagnosis is lipoma arborescens.', 'The most likely diagnosis is lipoma arborescens.', 'Lipoma arborescens.', 'The most likely diagnosis is **lipoma arborescens**.', 'Lipoma arborescens']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I see a synovial mass on a knee MRI. The mass is T1 and T2 hyperintense. There is a concomitant joint effusion. What is the most likely diagnosis? "
-0.0,True,An epidural hematoma.,"[['Epidural hematoma.', 'The most likely diagnosis is an epidural hematoma.', 'Epidural hematoma.', 'An epidural hematoma.', 'The most likely diagnosis is an epidural hematoma.', 'An epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.', 'Epidural hematoma.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I�m looking at a non-contrast CT of the head of a patient after trauma. I see a large biconvex structure in the left frontotemporal region. What is the most likely diagnosis? "
-0.0,True,It is likely a prostate cancer lesion.,"[['A prostate adenocarcinoma (prostate cancer).', 'A prostate carcinoma.', 'The lesion is most likely prostate cancer.', 'The lesion likely represents prostate cancer (prostatic adenocarcinoma).', 'These imaging findings are consistent with prostate cancer.', 'These imaging findings are suggestive of prostate cancer in the peripheral zone.', 'The lesion is most likely a prostate carcinoma (prostate cancer) in the peripheral zone.', 'Based on the MRI findings—a lesion in the right posterolateral peripheral zone that is hypointense on T2-weighted images, hyperintense on diffusion-weighted imaging (DWI), hypointense on apparent diffusion coefficient (ADC) maps, and shows strong, early enhancement after contrast administration—the most probable diagnosis is **prostate cancer**.', 'The lesion is likely prostate cancer (adenocarcinoma).', 'The lesion is likely a prostate carcinoma (prostate cancer).']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a prostate MRI and see a lesion in the right posterolateral peripheral zone. The lesion is hypointense in T2, hyperintense in DWI, hypointense in ADC and has a strong and early signal enhancement after contrast administration. What kind of lesion could this be?"
-0.0,True,The most likely diagnosis is an adrenal adenoma.,"[['Adrenal cortical adenoma.', 'Adrenal adenoma', 'Adrenal adenoma.', 'The most likely diagnosis is a lipid-rich adrenal adenoma.', 'An adrenal adenoma.', 'An adrenal adenoma.', 'Adrenal adenoma.', 'An adrenal adenoma (lipid-rich benign adrenal tumor).', 'Lipid-rich adrenal adenoma.', 'The most likely diagnosis is an adrenal adenoma.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I see an adrenal lesion in an MRI of the epigastric region. The lesion demonstrates a strong signal dropout on opposed-phase images. What is the most likely diagnosis? "
-0.0,True,Radiation-induced mineralizing microangiopathy.,"[['The most likely diagnosis is radiation-induced mineralizing microangiopathy. This condition occurs in patients, especially children, who have received cranial radiation therapy. It is characterized by dystrophic calcifications in the brain, typically affecting areas like the corticomedullary junction, basal ganglia (lentiform nuclei), and cerebellar nuclei (dentate nucleus). The radiation damages small blood vessels in these regions, leading to calcifications in the surrounding brain tissue.\n\n**Answer:** He has radiation-induced mineralizing microangiopathy causing the brain calcifications.', 'The most likely diagnosis is radiation-induced mineralizing microangiopathy.', 'Radiation-induced mineralizing microangiopathy', 'Radiation-induced mineralizing microangiopathy.', 'The most likely diagnosis for a patient with dystrophic calcifications at the corticomedullary junction, lentiform nuclei, and dentate nucleus, following childhood radiation therapy, is mineralizing microangiopathy. This condition arises due to radiation-induced damage to the small blood vessels in the brain, leading to calcifications in these specific regions.\n\n**Answer:** He has radiation-induced mineralizing microangiopathy causing brain calcifications.', 'Radiation-induced mineralizing microangiopathy.', 'Mineralizing microangiopathy', 'Radiation-induced mineralizing microangiopathy', 'Radiation-induced mineralizing microangiopathy', 'Mineralizing microangiopathy due to prior radiation therapy.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT of the brain reveals dystrophic calcifications at the corticomedullary junction, lentiform nuclei and the dentate nucleus. The patient has a history of childhood radiation therapy. What is the most likely diagnosis?"
-0.0,True,Budd-Chiari syndrome.,"[['Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome.', 'Budd-Chiari syndrome (hepatic venous outflow obstruction)', 'Budd–Chiari syndrome (hepatic venous outflow obstruction).', 'The most likely diagnosis is Budd-Chiari syndrome.', 'The most likely diagnosis is Budd-Chiari syndrome.', 'The most likely diagnosis is Budd-Chiari syndrome.', 'Budd–Chiari syndrome', 'Budd-Chiari syndrome.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows an inhomogeneous mottled liver, delayed enhancement of the peripheral liver with accompanying central low density and early enhancement of the caudate lobe and central liver around the inferior vena cava. What is the most likely diagnosis?"
-0.0,True,Groove pancreatitis,"[['Groove pancreatitis.', 'Groove pancreatitis.', 'Groove pancreatitis.', 'Groove pancreatitis.', 'The most likely diagnosis is groove pancreatitis.', 'The most likely diagnosis is groove pancreatitis.', 'Groove pancreatitis', 'Groove pancreatitis.', 'The most likely diagnosis is **groove pancreatitis**.', 'Groove pancreatitis.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

CT shows cystic thickening of the duodenal wall with duodenal stenosis, common bile duct dilatation and fibrous tissue within the pancreaticoduodenal groove with late enhancement after contrast administration. What is the most likely diagnosis?"
-0.0,False,Sarcoidosis.,"[['The most likely diagnosis is silicosis.', 'Silicosis.', 'The most likely diagnosis is silicosis.', 'The most likely diagnosis is **silicosis**.', 'Silicosis', 'Silicosis', 'Silicosis.', 'The most likely diagnosis is silicosis.', 'Silicosis.', 'Silicosis.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows bilateral pulmonaly nodules in a perilymphatic distribution with upper-lobe predominance and enlarged lymph nodes with fine calcification seen at the periphery of the lymph node. What is the most likely diagnosis? "
-0.0,True,Acute myocarditis.,"[['Acute myocarditis.', 'Acute myocarditis', 'Acute myocarditis.', 'The most likely diagnosis is acute myocarditis.', 'Acute myocarditis.', 'Acute myocarditis.', 'Acute myocarditis.', 'Acute myocarditis', 'Acute myocarditis.', 'Acute myocarditis']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Cardiac MRI shows global increase of myocardial T2 signal intensity, global increase of ECV, regional LGE signal increase and a global hypokinesis. What is the most likely diagnosis?"
-0.0,True,The most likely diagnosis is a Type II endoleak.,"[['Type II endoleak.', 'The most likely diagnosis is a type II endoleak.', 'Type II endoleak', 'The most likely diagnosis is a type II endoleak. In this case, after EVAR treatment for an infrarenal abdominal aortic aneurysm, contrast agent is seen entering the aneurysm sac via a left-sided lumbar artery on an arterial-phase CT scan. Type II endoleaks occur when there is retrograde flow into the aneurysm sac from collateral vessels such as lumbar arteries or the inferior mesenteric artery.\n\n**Answer:** The patient has a type II endoleak—retrograde flow into the sac via a lumbar artery post-EVAR.', 'Type II endoleak.', 'The most likely diagnosis is a type II endoleak from a lumbar artery after EVAR.', 'The most likely diagnosis is a type II endoleak due to retrograde flow from the left-sided lumbar artery into the aneurysm sac after EVAR.', 'The most likely diagnosis is a Type II endoleak.', 'Type II endoleak.', 'The most likely diagnosis is a **Type II endoleak**.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a contrast-enhanced CT of the abdomen on the arterial phase in a patient with an infrarenal abdominal aortic aneurysm that has been treated by EVAR. I see contrast agent in the aneurysmal sac, originating from a left-sided lumbar artery. What is the most likely diagnosis? "
-0.0,True,"According to the LI-RADS classification, this lesion is LR-5 (definitely hepatocellular carcinoma).","[['LI-RADS 5', 'Based on the LI-RADS classification for liver lesions in patients with risk factors (like cirrhosis), a lesion ≥2 cm with arterial phase hyperenhancement (APHE) plus one or more additional major features (washout appearance and enhancing capsule in this case) is categorized as LR-5, which indicates definite hepatocellular carcinoma (HCC).\n\n**Answer:** LI-RADS category LR-5—definite hepatocellular carcinoma (HCC).', 'The lesion is classified as LI-RADS 5 (definitely HCC).', 'LR-5 (Definitely HCC).', 'LI-RADS 5 (definitely hepatocellular carcinoma).', 'LI-RADS 5.', 'According to the LI-RADS classification system, the lesion described is classified as LR-5, which indicates a definitive hepatocellular carcinoma (HCC). This determination is based on the following features in a cirrhotic liver:\n\n- **Size ≥2 cm**: The lesion is 2.5 cm, which meets the size criterion for LR-5.\n- **Arterial phase hyperenhancement (APHE)**: The lesion shows increased enhancement during the arterial phase.\n- **Nonperipheral ""washout"" appearance**: There is complete washout on the portal venous phase, a key feature suggesting HCC.\n- **Enhancing capsule**: The presence of an enhancing capsule further supports the LR-5 classification.\n\nIn the LI-RADS algorithm, for lesions ≥2 cm in patients at risk (such as those with cirrhosis), the presence of APHE plus one or more additional major features (washout appearance, enhancing capsule, or threshold growth) classifies the lesion as LR-5.\n\n**Answer: LR-5—definitely hepatocellular carcinoma according to the LI-RADS system**', 'LR-5 (definitely hepatocellular carcinoma)', 'LI-RADS 5', 'LR-5']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am reviewing a contrast-enhanced CT of the liver in a patient with cirrhosis. The scan shows a 2,5 cm sized lesion with arterial phase hyperenhancement, complete washout on the portal venous phase and an enhancing capulse. According to the LI-RADS classification system, what is the most likely classification for this lesion?"
-0.0,True,"According to the Bosniak classification, the cystic lesion described most likely falls into **Bosniak category IV**. This category is characterized by cystic masses that have thickened, irregular walls or septations and contain enhancing soft tissue components adjacent to but independent of the cyst wall, which suggests a high likelihood of malignancy.

**Answer:** Bosniak category IV.","[['Bosniak category IV.', 'Bosniak category IV cystic lesion.', 'Bosniak category IV.', 'The lesion most likely falls into Bosniak category IV.', 'Bosniak category IV.', 'Bosniak category IV.', 'Based on the description provided, the lesion has features consistent with a Bosniak category IV cystic renal mass. Specifically, the presence of a thickened irregular cystic mass with enhancing soft tissue components adjacent to but independent of the wall is characteristic of a Bosniak IV lesion. These lesions have a high likelihood of being malignant and typically require surgical intervention.\n\n**Answer:** It is a Bosniak category IV lesion.', 'The lesion you are describing corresponds to a Bosniak category IV cystic renal mass. Category IV lesions are characterized by thick, irregular walls or septa and enhancing soft tissue components that are adjacent to but independent of the wall, indicating a high likelihood of malignancy. These features necessitate surgical evaluation due to the significant risk of renal cell carcinoma.\n\n**Answer:** Bosniak category IV cystic lesion—indicating a high-risk, clearly malignant cystic mass.', 'Based on the description of the lesion—a thickened irregular cystic mass with enhancing soft tissue components adjacent to but independent of the wall—this cystic mass meets the criteria for a Bosniak Category IV lesion. Bosniak IV lesions are characterized by having cystic masses with enhancing soft tissue components independent of the wall or septa, indicating a high likelihood of malignancy. Therefore, this lesion most likely falls into Bosniak Category IV.\n\n**Answer:** Bosniak Category IV', 'According to the Bosniak classification system for renal cysts, a cystic lesion with thickened irregular walls and enhancing soft tissue components adjacent to but independent of the wall is categorized as Bosniak category IV. This category is assigned to cystic masses that show features highly suspicious for malignancy, such as enhancing solid components separate from the cyst wall or septa. Therefore, the lesion you described most likely falls into Bosniak category IV.\n\n**Answer:** Bosniak category IV']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
On a contrast-enhanced CT scan of the abdomen, I observe a thickened irregular cystic mass with enhancing soft tissue components adjacent to but independent of the wall. According to the Bosniak classification, what category does this lesion most likely fall into?"
-0.0,True,"According to the Scadding classification, which is used to stage sarcoidosis based on chest radiographic findings, the most likely stage in this patient is **Stage II sarcoidosis**. 

This is because the patient has enlarged bihilar lymph nodes (indicative of bilateral hilar lymphadenopathy) and pulmonary involvement (multiple nodules with a perilymphatic distribution and a ""galaxy sign"" in the upper lobes). In Stage II sarcoidosis, both lymphadenopathy and pulmonary infiltrates are present.

**Answer:** Stage II sarcoidosis.","[['Stage II sarcoidosis.', 'Stage II sarcoidosis.', 'Stage II sarcoidosis.', 'Stage II sarcoidosis', 'Stage II sarcoidosis (bilateral hilar lymphadenopathy with pulmonary infiltrates)', 'Stage II sarcoidosis', 'Stage II sarcoidosis', 'Stage II sarcoidosis (bilateral hilar lymphadenopathy with pulmonary infiltrates).', 'Stage II sarcoidosis.', 'Stage II sarcoidosis.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A CT scan of the chest in a patient with chronic cough reveals multiple nodules with a perilymphatic distribution and a ""galaxy sign"" in the upper lobes as well as enlarged bihilar lymph nodes. According to the Scadding classification, what stage of sarcoidosis is most likely?"
-0.0,True,BI-RADS Category 5.,"[['The most appropriate BI-RADS category for these findings is **BI-RADS 5**.', 'BI-RADS Category 5.', 'BI-RADS Category 5.', 'The most appropriate BI-RADS category for this finding is **Category 5**.', 'BI-RADS Category 5—Highly Suggestive of Malignancy.', 'BI-RADS Category 5.', 'BI-RADS Category 5 (Highly suggestive of malignancy)', 'Category 5: Highly Suggestive of Malignancy.', 'BI-RADS category 5 (highly suggestive of malignancy).', 'BI-RADS category 5']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

A mammogram shows an irregular, spiculated, high-density mass with associated microcalcifications and new fine linear and branching calcifications in segmental distribution. According to the BI-RADS classification, what is the most appropriate category for this finding?"
-0.0,True,"**The ""coffee bean sign"" on abdominal X-ray is a specific imaging feature indicating sigmoid volvulus.**","[['A specific imaging sign of a sigmoid volvulus on abdominal X-ray is the ""coffee bean"" sign.', 'The ""coffee bean sign""', 'The ""coffee bean"" sign.', 'The ""coffee bean"" sign.', 'The ""coffee bean sign"" is a specific imaging sign of a sigmoid volvulus on abdominal X-ray.', 'The coffee bean sign.', 'The ""coffee bean"" sign.', 'A specific imaging sign of a sigmoid volvulus on abdominal X-ray is the **""coffee bean"" sign**.', 'The ""coffee bean sign.""', 'The ""coffee bean sign"" is a specific imaging sign of sigmoid volvulus on abdominal X-ray.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is a specific imaging sign of a sigmoid volvulus on abdominal X-ray?"
