discreteSemanticEntropy,isAnswerCorrect,predictedAnswer,semanticClustering,trueCluster,usedPrompt
-0.0,True,Cardiac magnetic resonance imaging (cardiac MRI).,"[['Cardiac magnetic resonance imaging (MRI) is recommended.', 'Cardiac magnetic resonance imaging (CMR).', 'Cardiac magnetic resonance imaging (MRI).', 'Cardiac magnetic resonance imaging (CMR).', 'Cardiac magnetic resonance imaging (MRI) is recommended.', 'Cardiovascular magnetic resonance imaging (CMR) is recommended.', 'Cardiac magnetic resonance imaging (Cardiac MRI).', 'Cardiac magnetic resonance imaging (cardiac MRI).', 'Cardiac magnetic resonance imaging (MRI) is recommended.', 'Cardiac magnetic resonance imaging (CMR) is the recommended imaging modality.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Which imaging modality is recommended for adult patients with congenital heart disease who have or who are at risk of developing RV enlargement and dysfunction?"
-0.0,True,High-resolution computed tomography (HRCT) of the chest.,"[['High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest is recommended for evaluating suspected bronchiectasis.', 'High-resolution computed tomography (HRCT) of the chest is recommended for evaluating suspected bronchiectasis.', 'High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest.', 'High-resolution computed tomography (HRCT) of the chest is recommended for evaluating suspected bronchiectasis.', 'High-resolution computed tomography (HRCT) of the chest is recommended for evaluating suspected bronchiectasis.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What imaging modality is recommended for the evaluation of suspected bronchiectasis?"
0.14118174150460758,True,An abdominal ultrasound every six months.,"[['Patients with cirrhosis should receive liver ultrasound imaging every six months to screen for hepatocellular carcinoma.', 'Screening for hepatocellular carcinoma (HCC) in patients with cirrhosis is recommended using abdominal ultrasound every six months.', 'Patients with cirrhosis should undergo liver ultrasound screening every six months for hepatocellular carcinoma surveillance, with or without alpha-fetoprotein testing.', 'Patients with cirrhosis should undergo hepatocellular carcinoma screening with abdominal ultrasound every six months.', 'Patients with cirrhosis should undergo liver ultrasound every six months to screen for hepatocellular carcinoma.', 'Perform abdominal ultrasound imaging every six months to screen for hepatocellular carcinoma in patients with cirrhosis.', 'Patients with cirrhosis should undergo surveillance for hepatocellular carcinoma using abdominal ultrasound every six months.', 'Liver ultrasound every 6 months is recommended for HCC screening in patients with cirrhosis.', 'An abdominal ultrasound every six months to screen for HCC in patients with cirrhosis.'], ['Patients with cirrhosis should undergo hepatocellular carcinoma (HCC) screening with abdominal ultrasound every six months, with or without alpha-fetoprotein (AFP) measurement.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the screening recommendation in terms of imaging for hepatocellular carcinoma (HCC) in patients with cirrhosis?"
0.14118174150460758,False,Initiate annual mammography and breast MRI screening starting now.,"[['She should have annual mammography and breast MRI screenings.', 'Annual mammography and breast MRI are recommended starting at age 25 due to her prior chest radiation exposure.', 'Begin annual breast cancer screening with both mammography and MRI.', 'Initiate annual mammography and breast MRI screening.', 'Initiate annual mammography and breast MRI screenings immediately.', 'Begin annual mammography and breast MRI screening immediately.', 'She should undergo annual breast cancer screening with both mammography and breast MRI.', 'She should have annual mammography and breast MRI screening starting now.', 'The patient should begin annual breast cancer screening with both mammography and breast MRI immediately.'], ['The recommendation is to have annual breast MRI screening starting now; annual mammography should be added at age 30.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the screening recommendation in terms of imaging for a 28 year old patient that underwent radiation therapy with exposure to the breast tissue at the age of 11?"
0.14118174150460758,False,"The recommended initial imaging workup for a patient with stage II cervical cancer is a pelvic MRI, a PET-CT scan, and a chest CT.","[['An MRI of the pelvis and a PET/CT scan.', 'The recommended initial imaging workup is a pelvic MRI and a whole-body PET-CT scan.', 'The recommended initial imaging workup for stage II cervical cancer includes a pelvic MRI and a PET/CT scan.', 'The recommended initial imaging workup for a patient with stage II cervical cancer is a pelvic MRI to assess local tumor extent and a PET/CT scan to evaluate lymph node involvement and distant metastasis.', 'The recommended initial imaging workup for a patient with stage II cervical cancer includes a pelvic MRI with contrast and an FDG-PET/CT scan.', 'The recommended initial imaging workup is a pelvic MRI and a PET/CT scan.', 'Pelvic MRI for local staging and PET-CT scan to assess lymph nodes and distant metastases.', 'For a patient with stage II cervical cancer, the recommended initial imaging workup includes:\n\n- **Pelvic MRI** to assess local tumor extent.\n- **PET/CT scan** to evaluate lymph node involvement and distant metastases.', 'The recommended initial imaging workup for a patient with stage II cervical cancer is a pelvic MRI to evaluate local tumor extent and a PET/CT scan from the skull base to mid-thigh to assess lymph node involvement and distant metastasis.'], ['The recommended initial imaging for a patient with stage II cervical cancer includes:\n\n- **Pelvic MRI** to assess local tumor extent.\n- **PET/CT scan** to evaluate lymph node involvement and detect distant metastases.\n- **Chest imaging** (chest X-ray or chest CT) to check for pulmonary metastases.']]",1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended initial workup regarding imaging for a patient with stage II cervical cancer?"
0.14118174150460758,True,"Bone imaging is recommended only for bladder cancer patients who have clinical signs or symptoms suggestive of bone metastasis, such as bone pain or elevated alkaline phosphatase levels.","[['Imaging for bone metastasis in bladder cancer patients is recommended only if there are signs or symptoms suggestive of bone involvement; routine bone imaging is not advised.', 'In patients with bladder cancer, imaging for bone metastasis is recommended only if there are clinical indications such as bone pain or elevated alkaline phosphatase levels.', 'In patients with bladder cancer, imaging for bone metastases is recommended if there are clinical signs or symptoms suggestive of bone involvement, such as bone pain or elevated alkaline phosphatase levels. Routine bone imaging is not recommended for asymptomatic patients according to current U.S. guidelines.', 'In patients with bladder cancer, imaging for bone metastases is recommended only if there are signs or symptoms suggestive of bone involvement.', 'Imaging for bone metastasis in bladder cancer patients is recommended only if there are clinical signs or symptoms suggestive of bone involvement.', 'Imaging for bone metastasis in bladder cancer patients is recommended if they exhibit symptoms suggestive of bone involvement, such as bone pain, or have elevated alkaline phosphatase levels.', 'Imaging for bone metastasis in patients with bladder cancer is recommended only if there are symptoms or laboratory findings suggestive of bone involvement, such as bone pain or elevated alkaline phosphatase levels. Routine bone imaging is not indicated in asymptomatic patients.', 'In patients with bladder cancer, imaging for bone metastases is recommended only if there are symptoms or laboratory findings indicative of bone involvement. Routine bone imaging is not recommended for asymptomatic patients.', 'Imaging for bone metastases in bladder cancer patients is recommended only if they have symptoms indicative of bone involvement, such as bone pain or elevated alkaline phosphatase levels.'], ['Imaging for bone metastasis in bladder cancer patients is recommended only if there are symptoms suggestive of bone involvement or elevated alkaline phosphatase levels; routine bone imaging in asymptomatic patients is not advised.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommendation regarding imaging in patients with bladder cancer in terms of bone metastasis?"
0.21732201127364886,True,"Uterine artery embolization is indicated in postpartum hemorrhage when bleeding persists despite medical and conservative surgical interventions, and the patient is hemodynamically stable for interventional radiology.","[['Uterine artery embolization is indicated when postpartum hemorrhage persists despite medical management and conservative measures, and the patient is hemodynamically stable.', 'Uterine artery embolization is indicated for postpartum hemorrhage that persists despite medical management and conservative surgical interventions in hemodynamically stable patients.', 'Uterine artery embolization is indicated for postpartum hemorrhage unresponsive to medical and less-invasive interventions in hemodynamically stable patients who desire uterine preservation.', 'Uterine artery embolization is indicated for postpartum hemorrhage unresponsive to medical management and less invasive interventions.', 'Uterine artery embolization is indicated for postpartum hemorrhage that persists after failure of medical management and less invasive procedures, in hemodynamically stable patients who desire uterine preservation.', 'Uterine artery embolization is indicated for postpartum hemorrhage unresponsive to medical therapy and conservative surgical interventions in hemodynamically stable patients desiring uterine preservation.', 'Uterine artery embolization is indicated in postpartum hemorrhage when bleeding persists despite medical and conservative surgical interventions, and the patient is hemodynamically stable.', 'Uterine artery embolization is indicated for postpartum hemorrhage when bleeding persists despite medical therapy and conservative surgical interventions, and uterine preservation is desired.'], ['Uterine artery embolization is indicated for postpartum hemorrhage unresponsive to medical management when conservative surgical measures are ineffective or contraindicated, and fertility preservation is desired.', 'Uterine artery embolization is indicated in postpartum hemorrhage when bleeding persists despite medical management and uterine-sparing surgical interventions, and the patient is hemodynamically stable and desires preservation of the uterus.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
When is uterine artery embolization indicated in the management of postpartum hemorrhage?"
0.21732201127364886,False,An annual mammogram is recommended.,"[['An annual mammogram every 12 months is recommended.', 'An annual mammogram is recommended for follow-up imaging.', 'An annual mammogram is recommended for follow-up imaging.', 'The recommended interval for follow-up imaging is annual mammography.', 'An annual (every 12 months) follow-up imaging is recommended.', 'Annual mammography is recommended for follow-up imaging, starting 6–12 months after treatment completion.', 'An annual mammogram is recommended.', 'An annual mammogram is recommended for follow-up imaging.'], ['An annual mammogram is recommended, starting 6–12 months after completing treatment.', 'An annual mammogram is recommended, starting 6–12 months after the completion of radiation therapy.']]",1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
For patients with resected early-stage breast cancer, what is the recommended interval for follow-up imaging?"
0.21732201127364886,False,"Whole-body MRI is recommended annually, starting at birth.","[['Whole-body MRI is recommended annually, starting from birth, for patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually, starting from birth, for patients with Li-Fraumeni syndrome.', 'Whole-body MRI screening is recommended annually, starting from birth, for patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually starting from birth in patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually starting from birth in patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually starting from birth in patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually, starting from birth (age 0).', 'Whole-body MRI screening is recommended annually, starting from birth, in patients with Li-Fraumeni syndrome.'], ['Whole-body MRI is recommended annually starting at age 3 years in patients with Li-Fraumeni syndrome.', 'Whole-body MRI is recommended annually starting at age 3 for patients with Li-Fraumeni syndrome.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
At what age and in which time interval is whole-body MRI recommended for screening in patients with Li-Fraumeni syndrome?"
0.29228525323862886,True,"1. Variceal bleeding refractory to medical and endoscopic therapy.
2. Early TIPS placement in high-risk patients to prevent rebleeding.","[['1. Failure to control acute variceal bleeding with medical and endoscopic therapy (refractory bleeding).\n2. Early TIPS placement in high-risk patients to prevent rebleeding (e.g., those with advanced cirrhosis).', '1. Uncontrolled variceal bleeding refractory to medical and endoscopic therapy.\n2. Early TIPS placement in high-risk patients with acute variceal bleeding to prevent rebleeding.', 'The two most common indications for TIPS in patients with variceal bleeding are:\n\n1. **Rescue therapy for acute variceal bleeding unresponsive to medical and endoscopic treatment.**\n2. **Early TIPS placement in high-risk patients to prevent rebleeding.**', 'The two most common indications are:\n\n1. Acute variceal bleeding refractory to medical and endoscopic therapy.\n2. Early TIPS placement in high-risk patients to prevent rebleeding.', 'The two most common indications for TIPS in patients with variceal bleeding are:\n\n1. **Acute variceal bleeding refractory to medical and endoscopic therapy.**\n2. **Prevention of recurrent variceal bleeding after failure of medical and endoscopic treatments.**', '1. Failure to control acute variceal bleeding with pharmacological and endoscopic therapy (rescue TIPS).\n2. Early TIPS placement in high-risk patients to prevent rebleeding.'], ['The two most common indications for TIPS in patients with variceal bleeding are:\n\n1. **Uncontrolled variceal bleeding refractory to medical and endoscopic therapy**.\n2. **Recurrent variceal bleeding despite optimal medical and endoscopic treatment**.', '1. Acute variceal bleeding refractory to medical and endoscopic therapy.\n2. Recurrent variceal bleeding despite optimal medical and endoscopic treatment.', 'The two most common indications for TIPS (Transjugular Intrahepatic Portosystemic Shunt) in patients with variceal bleeding, according to current US guidelines, are:\n\n1. **Uncontrolled (refractory) variceal bleeding despite medical and endoscopic therapy.**\n2. **Recurrent variceal bleeding despite optimal medical and endoscopic management.**', 'The two most common indications for TIPS in patients with variceal bleeding are:\n\n1. **Failure to control acute variceal bleeding with pharmacological and endoscopic therapy (refractory bleeding).**\n2. **Recurrent variceal bleeding despite optimal medical and endoscopic management.**']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What are the 2 most common indications for TIPS in patients with variceal bleeding?"
0.348225372857224,True,Endovascular intervention is indicated over surgery for renal artery aneurysms when the aneurysm has suitable anatomy for endovascular repair—typically saccular aneurysms located in distal or segmental branches—and when minimizing invasiveness is preferred due to patient factors like high surgical risk.,"[['Endovascular intervention is indicated over surgery for renal artery aneurysms that are anatomically suitable for endovascular repair—specifically saccular aneurysms, aneurysms in segmental branches amenable to embolization, aneurysms that can be excluded with stent grafts, or in patients who are poor surgical candidates due to comorbidities.', 'Endovascular intervention is indicated over surgery when the renal artery aneurysm is anatomically suitable for endovascular repair (e.g., saccular aneurysms of the main renal artery or proximal branches) and when a less invasive approach is preferred due to patient comorbidities or high surgical risk.', 'Endovascular intervention is indicated over surgery for renal artery aneurysms when the aneurysm is anatomically suitable for endovascular repair—such as saccular aneurysms in accessible arterial branches—and especially in patients who are high-risk surgical candidates.', 'Endovascular intervention is indicated over surgery when the renal artery aneurysm has suitable anatomy for endovascular repair—such as saccular aneurysms or those in segmental or intrarenal branches—and especially in patients at high surgical risk.', ""Endovascular intervention is indicated over surgery for renal artery aneurysms when the aneurysm's size, morphology, and location make it amenable to endovascular repair—specifically, saccular aneurysms of the main renal artery or proximal segmental branches—and especially in patients with high surgical risk or significant comorbidities."", ""Endovascular intervention is indicated over surgery when the renal artery aneurysm's location and morphology are suitable for endovascular repair—particularly saccular aneurysms accessible via endovascular approach—or when the patient has high surgical risk."", ""Endovascular intervention is indicated over surgery for renal artery aneurysms when the aneurysm's size, location, and morphology make it suitable for endovascular repair—typically saccular aneurysms accessible to endovascular techniques. It is preferred in patients who are high surgical risk or when a minimally invasive approach is favored.""], ['Endovascular intervention is indicated over surgery for renal artery aneurysms that are anatomically suitable for endovascular repair—specifically saccular aneurysms with favorable neck anatomy—especially in patients who are high surgical risk or when a less invasive approach is preferred.', 'Endovascular intervention is indicated over surgery for renal artery aneurysms that are anatomically suitable for endovascular repair—specifically, saccular aneurysms of the main renal artery or proximal branches—especially in patients with high surgical risk or significant comorbidities.'], ['Endovascular intervention is indicated over surgery for renal artery aneurysms when the aneurysm is anatomically suitable for endovascular repair, particularly saccular aneurysms of the main renal artery or accessible branches.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
 In a patient with renal artery aneurysm, when is endovascular intervention indicated over surgery?"
0.38997287335391506,False,Imaging every 3 to 12 months for up to five years is recommended.,"[['Every 3–12 months for up to 5 years.', 'Every 3 to 12 months for up to 5 years.', 'The recommended follow-up imaging interval is every 3–12 months for the first 2–5 years after resection of Stage III melanoma.', 'The recommended follow-up imaging interval for patients after resection of Stage III melanoma is every 3 to 12 months for up to 5 years.', 'For patients following resection of Stage III melanoma, the recommended imaging follow-up interval is every 3 to 12 months for the first three years, then every 6 to 12 months for years four and five.', 'The recommended follow-up imaging interval is every 3–12 months for up to 5 years.'], ['Every 3–12 months, as clinically indicated.', 'Every 3 to 12 months for up to five years after surgery.', 'After resection of Stage III melanoma, imaging is recommended every 3 to 12 months for up to 3 years.'], ['After resection of Stage III melanoma, it is recommended to perform imaging studies every 3 to 12 months for the first 2 to 3 years.']]",-1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended follow-up interval for imaging in patients after resection of Stage III melanoma?"
0.5331092497698138,False,"Perform contrast-enhanced CT scans of the chest, abdomen, and pelvis every 3–6 months for the first two years after surgery, then annually thereafter.","[['For patients with resected pancreatic adenocarcinoma, the recommended imaging follow-up is to obtain contrast-enhanced computed tomography (CT) scans every 3–6 months for the first two years after surgery, then annually thereafter.', 'Patients with resected pancreatic adenocarcinoma should have contrast-enhanced CT scans of the chest, abdomen, and pelvis every 3–6 months for the first two years, then annually thereafter.', 'Contrast-enhanced CT scans of the chest, abdomen, and pelvis every 3–6 months for the first 2 years, then annually thereafter.', 'A contrast-enhanced CT scan every 3–6 months for the first 2 years, then annually.', 'A contrast-enhanced CT scan of the chest, abdomen, and pelvis every 3–6 months for the first two years post-surgery, then annually thereafter.', 'A contrast-enhanced CT scan every 3–6 months for the first 2 years, then annually thereafter.'], ['After resection of pancreatic adenocarcinoma, the recommended imaging follow-up is contrast-enhanced CT scans of the chest, abdomen, and pelvis every 6 months for the first two years, then annually thereafter.'], ['The recommended imaging follow-up is a contrast-enhanced CT scan (or MRI) of the abdomen and pelvis every 3 to 6 months for the first 2 years after resection, then annually or as clinically indicated.'], ['Recommended follow-up imaging is a contrast-enhanced CT scan every 3–6 months for the first two years after resection, then as clinically indicated.'], ['The recommended imaging follow-up is contrast-enhanced CT scans of the chest, abdomen, and pelvis every 3–6 months for the first 2 years, then every 6–12 months thereafter.']]",-1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended follow-up in terms of imaging in patients with resected pancreatic adenocarcinoma?"
