discreteSemanticEntropy,isAnswerCorrect,predictedAnswer,semanticClustering,trueCluster,usedPrompt
0.21732201127364886,True,"According to the American College of Radiology (ACR), gadodiamide, gadopentetate dimeglumine, and gadoversetamide are contraindicated in patients with an eGFR of <30 mL/min/1.73m² due to the risk of developing nephrogenic systemic fibrosis (NSF).","[['According to the American College of Radiology (ACR), gadodiamide, gadopentetate dimeglumine, and gadoversetamide are contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of developing Nephrogenic Systemic Fibrosis (NSF).', 'According to the American College of Radiology (ACR) guidelines, the gadolinium-based contrast media contraindicated in patients with eGFR <30 mL/min/1.73m² due to the risk of developing Nephrogenic Systemic Fibrosis (NSF) are gadodiamide, gadopentetate dimeglumine, and gadoversetamide.', 'According to the American College of Radiology (ACR), gadodiamide, gadopentetate dimeglumine, and gadoversetamide are contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of developing Nephrogenic Systemic Fibrosis (NSF).', 'According to the American College of Radiology (ACR), gadolinium-based contrast agents that are considered contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of nephrogenic systemic fibrosis (NSF) are gadodiamide, gadopentetate dimeglumine, and gadoversetamide.', 'According to the American College of Radiology (ACR), gadodiamide, gadopentetate dimeglumine, and gadoversetamide are contraindicated in patients with an eGFR of <30 mL/min/1.73m² due to the risk of developing nephrogenic systemic fibrosis (NSF).', 'According to the American College of Radiology (ACR), gadolinium-based contrast media classified as Group I, such as gadodiamide, gadopentetate dimeglumine, and gadoversetamide, are contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of nephrogenic systemic fibrosis (NSF).', 'According to the American College of Radiology (ACR), gadodiamide, gadopentetate dimeglumine, and gadoversetamide are contraindicated in patients with an eGFR of <30 mL/min/1.73m² with regards to the development of nephrogenic systemic fibrosis (NSF).', 'According to the American College of Radiology (ACR), gadodiamide (Omniscan), gadopentetate dimeglumine (Magnevist), and gadoversetamide (OptiMARK) are contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of developing nephrogenic systemic fibrosis (NSF).'], ['According to the American College of Radiology (ACR), gadodiamide is contraindicated in patients with an eGFR of <30 mL/min/1.73 m² due to the risk of developing nephrogenic systemic fibrosis (NSF).', 'According to the American College of Radiology (ACR), gadodiamide (Omniscan) is contraindicated in patients with an eGFR of <30 mL/min/1.73m² due to the risk of developing nephrogenic systemic fibrosis (NSF).']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
According to the ACR, which Gadolinium-based contrast media is contraindicated in patients with eGFR of <30mL/min/1.73m2 with regards to development of NSF?"
0.21732201127364886,False,"According to the FDA-approved prescribing information, the main differences between Gadobutrol (Gadavist) and Gadoxetate disodium (Eovist) in terms of excretion are:

* Gadobutrol: Excreted primarily by the kidneys (> 90%).
* Gadoxetate disodium: Undergoes hepatobiliary excretion, with approximately 50-70% excreted in the feces and 5-10% in the urine.","[['According to the current FDA-approved labeling, \n\nGadobutrol (Gadavist) is primarily excreted through the kidneys.\n\nGadoxetate disodium (Eovist) has a dual-excretion pathway: it is eliminated both hepatobiliary (approximately 50% of the dose) and renally (approximately 50% of the dose).', 'According to the FDA-approved prescribing information, the main difference in excretion between Gadobutrol (Gadavist) and Gadoxetate disodium (Eovist) is:\n\n* Gadobutrol: Excreted primarily via kidneys.\n* Gadoxetate disodium: Excreted via a combination of hepatobiliary (50-60%) and renal excretion.', 'According to the current FDA-approved labels, Gadobutrol (Gadavist) is primarily excreted via the kidneys (>90% renal excretion), whereas Gadoxetate disodium (Eovist/Primovist) has a dual-excretion pathway, with approximately 50% excreted renally and 50% excreted into the bile.', 'According to the FDA-approved labels, \n\n* Gadobutrol (Gadavist) is primarily eliminated via the kidneys. \n* Gadoxetate disodium (Eovist) has a dual excretion pathway: approximately 50% is taken up by functioning hepatocytes and then eliminated into the bile, while the remaining amount is excreted via the kidneys.', 'According to the FDA-approved labeling, \n\nGadobutrol (Gadavist) is primarily excreted via the kidneys (> 90%).\n \nGadoxetate disodium (Eovist) has a dual-excretion pathway: approximately 50% is excreted hepatobiliary into the feces and about 50% is eliminated renally through the urine.', 'According to the FDA-approved prescribing information:\n\n* Gadobutrol (Gadavist) is primarily eliminated via the kidneys, with 93% excreted unchanged in urine within 5 hours.\n* Gadoxetate disodium (Eovist) has a dual excretion pathway: approximately 50% is excreted in the bile and feces, while about 50% is excreted in the urine.', 'According to the FDA-approved labeling:\n\n* Gadobutrol (Gadavist): Excreted primarily by kidneys (kidney elimination).\n* Gadoxetate disodium (Eovist, Primovist): Dual excretion: 50% via liver and bile into feces, and 50% via kidneys into urine.', 'According to the FDA-approved labeling, the main differences are:\n\n* Gadobutrol (Gadavist) is primarily excreted via kidneys (kidney clearance).\n* Gadoxetate disodium (Eovist/Primovist) has dual excretion: 50-60% hepatobiliary excretion and approximately 40-50% renal excretion.'], ['According to the FDA-approved labeling, the main difference between Gadobutrol (Gadavist) and Gadoxetate disodium (Eovist) in terms of excretion is that:\n\n* Gadobutrol is primarily excreted via the kidneys (~80-90%).\n* Gadoxetate disodium is primarily taken up by functioning hepatocytes and then excreted into the bile, with subsequent elimination in the feces (~50-60%), while a smaller fraction is excreted via the kidneys (~20-30%).', 'According to the FDA labels:\n\n* Gadobutrol (Gadavist) is primarily eliminated by renal excretion, with approximately 80% of the dose excreted in the urine within 24 hours.\n* Gadoxetate disodium (Eovist) has a dual mode of elimination: approximately 50% of the dose is excreted in the bile and then into the feces, while around 25-30% is eliminated by renal excretion.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the difference between Gadobutrol and Gadoxetate disodium in terms of excretion?"
0.2652949955741215,True,"The American College of Radiology (ACR) states that it is safe for breastfeeding patients to continue breastfeeding after receiving gadolinium-based contrast medium. If there are concerns, the patient may choose to discard breast milk for 24 hours after the administration of the contrast agent.","[['The American College of Radiology (ACR) states that gadolinium-based contrast agents are considered safe for breast-feeding patients. They recommend that it is not necessary to stop breast-feeding after receiving a gadolinium-based contrast medium.', 'According to the American College of Radiology (ACR) guidelines, it is considered safe for breastfeeding mothers to continue breastfeeding after receiving a gadolinium-based contrast medium. There is no need to stop breastfeeding or discard breast milk.', 'According to the current American College of Radiology (ACR) guidelines, breastfeeding patients do not need to interrupt breastfeeding after receiving gadolinium-based contrast medium, as only a very small amount of the agent is excreted in breast milk and absorbed by the infant.', 'According to the American College of Radiology (ACR) guidelines, it is generally safe for breastfeeding patients to continue breastfeeding after receiving a gadolinium-based contrast medium. The guidelines state that only a very small amount of gadolinium is excreted into breast milk and that the oral absorption by the infant is minimal. Therefore, it is not necessary to interrupt breastfeeding.', 'According to the American College of Radiology (ACR), it is recommended that breast-feeding patients can continue breast-feeding without interruption after receiving gadolinium-based contrast medium.', 'The current recommendation from the American College of Radiology (ACR) states that gadolinium-based contrast medium is safe for breastfeeding patients. They do not need to interrupt breastfeeding after receiving the contrast agent.', 'According to the American College of Radiology (ACR) guidelines, it is recommended that breastfeeding can continue normally after the administration of gadolinium-based contrast medium. There is no need to interrupt breastfeeding.'], [""The American College of Radiology (ACR) advises that it is safe for breastfeeding patients to continue breastfeeding without interruption after receiving gadolinium-based contrast agents. Less than 1% of the administered dose is excreted in breast milk, and only a fraction of that is absorbed by the infant's gastrointestinal tract. However, patients who remain concerned have the option to pump and discard breast milk for 24 hours following the administration."", 'According to the American College of Radiology (ACR), it is recommended that breast-feeding patients can continue to breast-feed after receiving gadolinium-based contrast medium without interruption. If the mother is concerned, she may choose to abstain from breast-feeding for 24 hours after the administration of the contrast agent and discard the expressed milk during that period.', 'The current recommendation from the American College of Radiology (ACR) is that it is safe for breast-feeding patients to continue nursing after receiving gadolinium-based contrast medium, as only a small fraction is excreted into breast milk and absorbed by the infant. However, if the patient is concerned, they can choose to pump and discard breast milk for 24 hours after the contrast administration.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommendation for application of gadolinium-based contrast medium in breast-feeding patients?"
0.27752801040644504,False,"According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), the image receptor should be positioned under the patient, whenever possible, to reduce radiation exposure to the operator.","[['According to the current US-American guidelines, specifically the National Council on Radiation Protection and Measurements (NCRP) Report No. 168, the recommended position of the image receptor in fluoroscopy-guided interventions is ""Under the patient"" or ""Inverted C-arm"", whenever possible.', 'According to the current American Association of Physicists in Medicine (AAPM) guidelines and the National Council on Radiation Protection and Measurements (NCRP), the image receptor should be positioned under the patient for fluoroscopy-guided interventions whenever possible, to reduce scattered radiation exposure to personnel.', 'According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), the image receptor should be positioned ""under the table"" or ""below the patient"", whenever possible, to reduce radiation exposure to the operator\'s head and neck. [1]\n\n[1] ACR-ASNR-SPR Practice Parameter for Imaging-Guided Interventional Procedures: https://www.acr.org/-/media/ACR/Files/Clinical-Resources/Imaging-Guided-Procedures.pdf', 'According to the American Association of Physicists in Medicine (AAPM) guidelines, the image receptor should be positioned ""under"" the patient, not ""over"" the patient, whenever possible, to minimize radiation exposure to the operator and others in the room.', 'According to the National Council on Radiation Protection and Measurements (NCRP) Report No. 168, ""Radiation Dose Management for Fluoroscopically Guided Interventional Medical Procedures,"" the recommended position of the image receptor (IR) is:\n\n* Under the patient\'s table for procedures that allow it (e.g., lower extremity interventions)\n* As close as possible to the patient without compromising the procedure or diagnostic information.\n\nThis positioning helps minimize radiation exposure to personnel and patients.', 'According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), the image receptor should be positioned under the patient, whenever possible.', 'According to the National Council on Radiation Protection and Measurements (NCRP) Report No. 168 (2010), the image receptor should be positioned so that the x-ray beam is directed from beneath the table, whenever possible.', 'According to the American Association of Physicists in Medicine (AAPM) and the American College of Radiology (ACR), the image receptor should be positioned under the patient whenever possible, as this reduces radiation exposure to the operator. (Source: ACR-ASTRO Practice Parameter for Radiation Oncology, 2020; AAPM Position Statement on Radiation Dose in Fluoroscopic Procedures, 2018)'], ['According to the National Council on Radiation Protection and Measurements (NCRP) Report No. 168, ""Radiation Dose Management for Fluoroscopically Guided Interventional Medical Procedures"" (2010), the image receptor should be positioned as close as possible to the patient\'s skin, while still maintaining optimal image quality.'], [""According to the National Council on Radiation Protection and Measurements (NCRP) Report No. 168 (2010), in fluoroscopy-guided interventions, the image receptor should be positioned so that it is as close as possible to the patient's body part being imaged, with the x-ray tube at a distance of at least 30 inches (76 cm) from the patient.""]]",1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended position of the image receptor in fluoroscopy-guided interventions in terms of radioprotection? "
0.27752801040644504,True,"According to the American College of Radiology (ACR) and the American Heart Association (AHA), prospective ECG gating should be used in CT coronary angiography to minimize radiation dose.","[['According to the American College of Radiology (ACR) and the American Association of Physicists in Medicine (AAPM), prospective ECG gating is recommended over retrospective gating to minimize radiation dose in CT coronary angiography. (ACR-AAPM-SPR Practice Parameter for the Performance of Computed Tomography Angiography (CTA) of the Coronary Arteries, 2016).', 'According to the American College of Radiology (ACR) and American Heart Association (AHA) guidelines, prospective ECG gating is recommended over retrospective ECG gating in CT coronary angiography to minimize radiation dose.', 'According to the American College of Radiology (ACR) and the Society of Cardiovascular Computed Tomography (SCCT), prospective ECG gating is recommended over retrospective gating to minimize radiation dose in CT coronary angiography.', 'According to the ACR (American College of Radiology) 2020 guidelines, prospective ECG gating is recommended over retrospective gating in CT coronary angiography to minimize radiation dose.', 'According to the American College of Radiology (ACR) and the American Heart Association (AHA), prospective ECG gating should be used in CT coronary angiography to minimize radiation dose.', 'According to the ACR–ASNR–SPR Practice Parameter for the Performance of Computed Tomography (CT) Perfusion Imaging, ""ECG-gated acquisitions are preferred, with a prospectively gated technique generally being more dose-efficient than retrospectively gated techniques."" (American College of Radiology, 2020)\n\nSo, prospective ECG gating should be used.', 'According to the American College of Radiology (ACR) and the American Heart Association (AHA), prospective ECG gating is recommended over retrospective gating to minimize radiation dose in CT coronary angiography.', 'According to the American College of Radiology (ACR) and the American Association of Physicists in Medicine (AAPM), prospective ECG gating should be used in CT coronary angiography to minimize radiation dose. (Source: ACR-AAPM Technical Standard for Diagnostic Medical Physics Performance Monitoring of Computed Tomography (CT) Equipment, 2020; AAPM Report No. 96, 2017)'], ['According to the American College of Radiology (ACR) and the Society of Cardiovascular Computed Tomography (SCCT), prospective ECG gating is recommended over retrospective ECG gating for CT coronary angiography to minimize radiation dose. [1]\n\nReference:\n[1] ACR-SCCT-SCMR-STS Practice Parameter for the Performance and Interpretation of Cardiac Computed Tomography (CCT).'], ['According to the American College of Radiology (ACR) and the National Electrical Manufacturers Association (NEMA), prospective ECG gating should be used in CT coronary angiography to minimize radiation dose. \n\nSource: ACR–NEMA Standard for Digital Imaging and Communications in Medicine (DICOM), Supplement 30, and the ACR Practice Parameter for Coronary Artery Computed Tomographic Angiography.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Should retrospective or prospective ECG gating be used in CT coronary angiography to minimize radiation dose?"
0.27752801040644504,True,"According to the current American College of Radiology (ACR) and the Society for Magnetic Resonance Imaging (RSNA) guidelines, a thicker slice thickness:

* Decreases spatial resolution
* Increases signal-to-noise ratio (SNR)","[['According to current MRI guidelines, a thicker slice (e.g., 5 mm) reduces spatial resolution but increases signal-to-noise ratio (SNR).', 'According to the American College of Radiology (ACR) and the American Roentgen Ray Society (ARRS), guidelines:\n\n* Higher slice thickness reduces spatial resolution, but:\n* Has a positive effect on signal-to-noise ratio. \n\nSource: ACR-ASNR-SPR Practice Parameter for the Performance of Magnetic Resonance Imaging—Head, Neck, Spine, and Extremity 2020', 'In MRI, a thicker slice results in:\n\n* Lower spatial resolution\n* Improved signal-to-noise ratio (SNR)', 'According to the American College of Radiology (ACR) and the Magnetic Resonance Guidelines, a higher slice thickness:\n\n* Decreases spatial resolution\n* Increases signal-to-noise ratio (SNR)', 'According to the current American College of Radiology (ACR) and Society of Magnetic Resonance Imaging (SMRI) guidelines, a thicker slice thickness:\n\n* Decreases spatial resolution\n* Increases signal-to-noise ratio (SNR)', 'According to current American College of Radiology (ACR) guidelines, higher slice thickness:\n\n* Decreases spatial resolution\n* Increases signal-to-noise ratio.', 'According to the current American College of Radiology (ACR) guidelines, a thicker slice results in:\n\n* Decreased spatial resolution\n* Increased signal-to-noise ratio (SNR)', 'According to current MRI guidelines, such as those from the American College of Radiology (ACR) or the International Society for Magnetic Resonance in Medicine (ISMRM), a thicker slice can lead to:\n\n* Lower spatial resolution\n* Higher signal-to-noise ratio (SNR)\n\nNote: These are general statements and may vary depending on the specific MRI sequence and application.'], ['According to current US guidelines, specifically the American College of Radiology (ACR) white paper on MRI, higher slice thickness:\n\n* Decreases spatial resolution\n* Has no effect or a minor positive effect on signal-to-noise ratio.'], ['According to the American College of Radiology (ACR) and the Society for Magnetic Resonance Imaging (RSNA), increasing the slice thickness in MRI decreases:\n\n1. Spatial Resolution\n2. Signal-to-Noise Ratio (SNR)\n\nReference: ACR-SPR Practice Parameter for Magnetic Resonance Imaging (MRI).']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
How does higher slice thickness influence spatial resolution and signal-to-noise ratio in MRI?"
0.30102999566398114,False,The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-1.5 mm.,"[['The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-2 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-2 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-2 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-2 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-2 mm.'], ['The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-1.5 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-1.5 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-1.5 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1.0-1.5 mm.', 'The recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT) is 1-1.5 mm.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended slice thickness for detecting interstitial lung disease on high-resolution CT (HRCT)?"
0.38997287335391506,True,Two common drugs that may reduce bowel movement in pelvic MRI are glucagon and hyoscine butylbromide.,"[['Two common drugs that may reduce bowel movement in pelvic MRI are hyoscine butylbromide (Buscopan) and glucagon.', 'Two common drugs that may reduce bowel movement in pelvic MRI are hyoscine butylbromide (Buscopan) and glucagon.', 'Two common drugs that may reduce bowel movement in pelvic MRI are glucagon and hyoscine butylbromide.', 'Two common drugs that may reduce bowel movement in pelvic MRI are glucagon and hyoscine butylbromide.', 'Two common drugs that may reduce bowel movement in pelvic MRI are hyoscine butylbromide (Buscopan) and glucagon.', 'Two common drugs that may reduce bowel movement in pelvic MRI are glucagon and hyoscine butylbromide.'], ['Two common drugs that may reduce bowel movement in pelvic MRI are hyoscyamine and glucagon.', 'The two common drugs that may reduce bowel movement in pelvic MRI are hyoscyamine and glucagon.', '1. Hyoscyamine\n2. Glucagon'], ['Loperamide and hyoscyamine.']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Name two common drugs that may reduce bowel movement in pelvic MRI."
0.40843137199002016,False,The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.,"[['The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.', 'The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 30 mGy.'], ['The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 26 mGy.'], ['The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 28 mGy.'], ['The recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5-year-old patient is 25 mGy.']]",-1,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What is the recommended CTDIvol diagnostic reference value for a non-enhanced head CT scan of a 1.5 year old patient? "
0.40843137199002016,True,"According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), at 25 weeks gestational age, an in-utero dose of 80 mGy is not expected to cause deterministic radiation effects.","[['According to the American College of Radiology (ACR), at a menstrual age of 25 weeks and an exposure of 80 mGy, there is no increased risk for deterministic radiation effects.', 'No deterministic effects. (ACR Manual on Contrast Media, Version 2022: Appendix E - Estimating Fetal Dose and Risk From Radiation)', 'No deterministic effects are expected. (ACR Guidance Document on MR Safe Practices: 2020; ACR-SPR Practice Parameter for Imaging Pregnant or Possibly Pregnant Adolescents and Women with Ionizing Radiation)', 'According to the American College of Radiology (ACR), at a dose of 80 mGy and a gestational age of approximately 25 weeks, no in utero induced deterministic radiation effects are expected.', 'No deterministic effects (e.g., malformations or fetal loss) from radiation exposure in utero are expected at doses <100 mGy. Since the dose is below this threshold, no suspected deterministic radiation effects are expected.\n\nSource: American College of Radiology (ACR), ACR-SPR Practice Parameter for Imaging Pregnant or Possibly Pregnant Adolescents and Women with Ionizing Radiation', 'According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), for a fetal dose of 80 mGy at a menstrual age of 25 weeks, there is no increase in the risk of fetal loss or congenital abnormalities.', 'According to the American College of Radiology (ACR) and the National Council on Radiation Protection and Measurements (NCRP), at a gestational age corresponding to a menstrual age of 25 weeks, deterministic effects in the fetus are not expected at doses below 250-300 mGy.\n\nSince 80 mGy is below this threshold, no deterministic radiation effects are suspected.'], ['I cannot provide medical advice. Is there anything else I can help you with?'], ['According to the American College of Radiology (ACR) and based on the National Council on Radiation Protection and Measurements (NCRP) Report No. 174, for an 80 mGy dose at a menstrual age of 25 weeks, the suspected in utero induced deterministic radiation effects are:\n\n* Severe mental retardation or death \n\n Reference: ACR-ACOG-AIUM-SRU Practice Parameter for Imaging Pregnant and Possibly Pregnant Adolescents and Women with Ionizing Radiation'], ['I am unable to verify the suspected in utero induced deterministic radiation effects when 80 mGy are administered to a pregnant patient with a menstrual age of 25 weeks according to the American College of Radiology (ACR).']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
According to the ACR, what are the suspected in utero induced deterministic radiation effects when 80 mGy are administered to a pregnant patient with a menstrual age of 25 weeks?"
0.40843137199002016,True,"According to the American College of Radiology (ACR) guidelines, the following gadolinium-based contrast media are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of <30 mL/min/1.73m² due to the risk of nephrogenic systemic fibrosis (NSF):

* Gadopentetate dimeglimine (Magnevist)
* Gadodiamide (Omniscan)
* Gadoversetamide (OptiMARK)

Note: These guidelines are subject to change, and it's essential to consult the latest ACR guidelines for the most up-to-date information.","[['According to the American College of Radiology (ACR) guidelines, Gadopentetate dimeglimine (Magnevist), Gadodiamide (Omniscan), and Gadoversetamide (OptiMARK) are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of less than 30 mL/min/1.73m^2 due to the risk of Nephrogenic Systemic Fibrosis (NSF).', 'According to the American College of Radiology (ACR), Gadopentetate dimeglimine (Magnevist), Gadodiamide (Omniscan), and Gadoversetamide (OptiMARK) are contraindicated in patients with eGFR <30mL/min/1.73m2 due to the risk of developing Nephrogenic Systemic Fibrosis (NSF).', 'According to the American College of Radiology (ACR) guidelines, the following gadolinium-based contrast media are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of <30 mL/min/1.73m² due to the risk of nephrogenic systemic fibrosis (NSF):\n\n* Omniscan (gadodiamide)\n* Magnevist (gadopentetate dimeglimine)\n* Optimark (gadoversetamide)\n\nNote that these guidelines are subject to change, and it is always best to consult the most current ACR guidelines for specific recommendations.', 'According to the American College of Radiology (ACR) guidelines, the following gadolinium-based contrast agents are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of <30 mL/min/1.73 m^2 due to the risk of nephrogenic systemic fibrosis (NSF):\n\n* Gadodiamide (Omniscan)\n* Gadopentetate dimeglimine (Magnevist)\n* Gadoversetamide (OptiMARK)\n\nHowever, it is essential to note that guidelines may change over time.', 'According to the American College of Radiology (ACR) guidelines, the following gadolinium-based contrast media are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of <30 mL/min/1.73 m2 due to the risk of nephrogenic systemic fibrosis (NSF):\n\n* Gadopentetate dimeglimine (Magnevist)\n* Gadodiamide (Omniscan)\n* Gadoversetamide (OptiMARK)\n\nNote that these guidelines are subject to change, and it is essential to consult the most current ACR guidelines for the most up-to-date information.', 'According to the American College of Radiology (ACR) guidelines, the following gadolinium-based contrast media are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of <30 mL/min/1.73 m² due to risk of nephrogenic systemic fibrosis (NSF):\n\n* Gadopentetate dimeglimine (Magnevist)\n* Gadodiamide (Omniscan)\n* Gadoversetamide (OptiMARK)\n\nPlease note that guidelines are subject to change and may be updated.', 'According to the American College of Radiology (ACR) Manual on Contrast Media, version 2022, the following gadolinium-based contrast media are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of less than 30 mL/min/1.73m² due to the risk of nephrogenic systemic fibrosis (NSF):\n\n* Gadopentetate dimeg lumine (Magnevist)\n* Gadodiamide (Omniscan)\n* Gadoversetamide (OptiMARK)'], ['According to the American College of Radiology (ACR) and as stated in the ACR Manual on Contrast Media, version 2022:\n\nThe following Gadolinium-based contrast media are contraindicated in patients with eGFR <30 mL/min/1.73m² regarding development of NSF:\n\n- Gadodiamide (Omniscan)\n- Gadopentetate dimeg lumine (Magnevist)'], ['According to the American College of Radiology (ACR), all gadolinium-based contrast agents are contraindicated in patients with an estimated glomerular filtration rate (eGFR) of less than 30 mL/min/1.73 m², except for those where a specific agent has been deemed safe by the manufacturer or FDA.\n\nThe ACR specifically recommends avoiding:\n\n- Gadopentetate dimegplumine (Magnevist)\n- Gadodiamide (Omniscan)\n\nHowever, the use of:\n \n- Gadoxetate (Eovist) and\n- Gadobenate (Multihance) \n\nis permitted with caution.\n\n- Gadoteridol (Prohance), \n- Gadoverestamide (OptiMARK),\n- Gadopentetic acid (Magnevist, generic)\n\nare considered low-risk agents.'], ['According to the American College of Radiology (ACR) guidelines, the following Gadolinium-based contrast media are contraindicated in patients with an estimated Glomerular Filtration Rate (eGFR) of <30 mL/min/1.73m² due to the risk of Nephrogenic Systemic Fibrosis (NSF):\n\n* Gd-DTPA (gadopentetate dimeglimine, Magnevist)\n* Gd-DTPB (gadobenate dimeglimine, Multihance)\n* Gd-BOPTA (gadobenate dimeglimine, MultiHance)\n* Gd-DOTA (gadoteric acid, Dotarem)\n\nHowever, it is worth noting that the FDA has also approved a boxed warning for all gadolinium-based contrast agents regarding the risk of NSF in patients with acute kidney injury or chronic severe kidney disease (eGFR < 30 mL/min/1.73m²).']]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
According to the ACR, which Gadolinium-based contrast media is contraindicated in patients with eGFR of <30mL/min/1.73m2 with regards to development of NSF?"
0.40843137199002016,False,"T2*-weighted gradient echo (GRE) sequence, typically with a repetition time (TR) of 600-800 ms and an echo time (TE) of 12-20 ms.","[['T2*-weighted gradient-recalled echo (GRE) sequences and susceptibility-weighted imaging (SWI) are typically used to detect intracranial microbleeds.', 'T2*-weighted and susceptibility-weighted (SWI) imaging sequences are used.', 'Gradient echo sequence (GRE) and susceptibility-weighted imaging (SWI).', 'Susceptibility-weighted imaging (SWI) is primarily used to detect intracranial microbleeds. Additionally, T2* and gradient-echo sequences can also be used for this purpose.', 'T2*-weighted gradient echo (GRE) or susceptibility-weighted imaging (SWI) sequences.', 'T2*-weighted gradient echo (GRE) sequence, and specifically, susceptibility-weighted imaging (SWI) sequence.', 'T2*-weighted gradient-recalled echo (GRE) sequences, especially susceptibility-weighted imaging (SWI), are used.'], ['The currently valid US-American guidelines (ACR - American College of Radiology, AANS - American Association of Neurological Surgeons) recommend the following MRI sequences for detecting intracranial microbleeds:\n\n* T2-weighted imaging\n* Gradient echo (GRE) sequencing'], ['According to the current American guidelines, such as those from the AHA/ASA (American Heart Association/American Stroke Association), T2*-weighted gradient echo or susceptibility-weighted imaging (SWI) sequences are typically used to detect intracranial microbleeds.'], [""According to the American Heart Association/American Stroke Association guidelines (2013) and the American College of Radiology's (ACR) guidelines, T2*-weighted gradient-echo MRI sequences (T2* GRE) are recommended for detecting intracranial microbleeds.""]]",0,"Please refer to the currently valid US-american guidelines and answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
Which MRI sequences are used to detect intracranial microbleeds?"
